Date, Open, High, Low,Close
23/09/2011 23:00:00,97.64,99.05,94.79,97.23
26/09/2011 23:00:00,96.88,98.66,94.35,98.61
27/09/2011 23:00:00,98.72,102.01,98.16,100.99
28/09/2011 23:00:00,101,101.86,97.73,97.92
29/09/2011 23:00:00,97.91,101.22,96.88,100.37
30/09/2011 23:00:00,100.31,100.47,95.77,95.89
03/10/2011 23:00:00,96.16,96.88,93.49,93.59
04/10/2011 23:00:00,93.64,95.64,92.19,95.22
05/10/2011 23:00:00,95.49,97.15,94.18,97.04
06/10/2011 23:00:00,96.95,100.14,96.32,99.77
07/10/2011 23:00:00,99.81,101.24,98.6,99.95
10/10/2011 23:00:00,99.99,103.33,99.99,103.1
11/10/2011 23:00:00,102.94,103.88,101.21,102.53
12/10/2011 23:00:00,102.44,103.83,101.76,102.17
13/10/2011 23:00:00,102.17,102.63,100.41,101.73
14/10/2011 23:00:00,101.71,104.66,101.01,104.54
17/10/2011 23:00:00,104.72,105.42,103.12,103.52
18/10/2011 23:00:00,103.44,106.27,102.79,105.59
19/10/2011 23:00:00,105.58,106.74,103.08,103.29
20/10/2011 23:00:00,103.25,104.17,101.27,103.48
21/10/2011 23:00:00,103.55,105.94,103,104.67
24/10/2011 23:00:00,104.1,108.93,104.05,108.85
25/10/2011 23:00:00,108.74,111.7,108.15,109.55
26/10/2011 23:00:00,109.64,110.97,107.05,108.01
27/10/2011 23:00:00,108.03,111.3,107.79,110.95
28/10/2011 23:00:00,110.98,110.98,109.06,110.6
31/10/2011 22:00:00,110.58,110.85,108.41,109.58
01/11/2011 22:00:00,109.63,109.93,106.22,108.69
02/11/2011 22:00:00,108.65,110.84,108.02,109.55
03/11/2011 22:00:00,110.04,111.66,107.92,111.21
04/11/2011 22:00:00,111.29,111.98,109.92,111.48
07/11/2011 23:00:00,111.45,113.16,110.28,112.87
08/11/2011 23:00:00,112.92,114.13,112.28,114.03
09/11/2011 23:00:00,113.86,114.89,111.59,112.95
10/11/2011 23:00:00,112.8,115.4,112.25,114.78
11/11/2011 23:00:00,114.56,116.45,114.4,116.33
14/11/2011 23:00:00,116.35,116.74,114.24,115.22
15/11/2011 23:00:00,115.09,116.89,114.56,116.35
16/11/2011 23:00:00,116.37,119.94,115.44,118.88
17/11/2011 23:00:00,118.78,120.41,115.38,115.79
18/11/2011 23:00:00,115.69,117.34,113.74,114.67
21/11/2011 23:00:00,114.58,114.9,112.28,114.09
22/11/2011 23:00:00,114.24,115.74,113.59,114.91
23/11/2011 23:00:00,114.83,114.91,112.39,112.85
24/11/2011 23:00:00,112.83,114.35,112.68,114.07
25/11/2011 23:00:00,114.04,114.59,112.03,114.36
28/11/2011 23:00:00,114.54,117.78,114.17,114.82
29/11/2011 23:00:00,114.79,117.19,114.27,116.49
30/11/2011 23:00:00,116.52,118.79,115.96,117.44
01/12/2011 23:00:00,117.55,118.21,115.91,117.11
02/12/2011 23:00:00,117.04,118.6,116.8,118.15
05/12/2011 23:00:00,118.27,119.48,117.28,117.66
06/12/2011 23:00:00,117.49,118.46,117.24,118.23
07/12/2011 23:00:00,118.15,118.98,116.71,117.69
08/12/2011 23:00:00,117.88,118.77,114.75,115.03
09/12/2011 23:00:00,115.12,116.95,114.4,116.84
12/12/2011 23:00:00,116.62,116.72,114.58,114.95
13/12/2011 23:00:00,114.89,118.29,114.68,117.33
14/12/2011 23:00:00,117.37,117.37,111.25,111.93
15/12/2011 23:00:00,111.93,113.03,110.38,110.42
16/12/2011 23:00:00,110.46,111.83,109.56,110.91
19/12/2011 23:00:00,110.59,111.45,109.59,111.05
20/12/2011 23:00:00,111.09,114.45,111.06,114.41
21/12/2011 23:00:00,114.35,116.07,113.62,115.79
22/12/2011 23:00:00,115.85,116.87,115.33,116.3
23/12/2011 23:00:00,116.3,117.05,116.06,116.66
27/12/2011 23:00:00,116.74,118.59,116.19,118.14
28/12/2011 23:00:00,118.07,118.53,115.93,116.28
29/12/2011 23:00:00,116.41,116.74,115.12,116.6
30/12/2011 23:00:00,116.6,116.98,115.43,115.72
03/01/2012 23:00:00,116.52,120,116.47,119.81
04/01/2012 23:00:00,119.81,120.56,118.7,120.07
05/01/2012 23:00:00,120.11,120.55,118.12,118.14
06/01/2012 23:00:00,118.17,119.62,117.7,118.71
09/01/2012 23:00:00,118.74,118.97,116.92,118.13
10/01/2012 23:00:00,118.12,120.23,118.12,119
11/01/2012 23:00:00,119.02,119.28,117.37,117.88
12/01/2012 23:00:00,117.82,119.8,115.32,116.08
13/01/2012 23:00:00,116.02,117.01,114.52,115.96
16/01/2012 23:00:00,115.77,116.62,115.42,116.51
17/01/2012 23:00:00,116.48,117.83,116.15,117.78
18/01/2012 23:00:00,117.73,118.88,116.66,117.92
19/01/2012 23:00:00,118,118.89,116.77,117.38
20/01/2012 23:00:00,117.13,117.56,114.67,115.02
23/01/2012 23:00:00,114.99,116.89,114.05,116.51
24/01/2012 23:00:00,116.53,116.83,114.9,115.76
25/01/2012 23:00:00,115.85,117.05,114.18,116.44
26/01/2012 23:00:00,116.61,118.04,115.88,116.52
27/01/2012 23:00:00,116.58,117.28,115.78,116.36
30/01/2012 23:00:00,116.65,116.7,115.08,115.55
31/01/2012 23:00:00,115.53,117.94,114.51,114.98
01/02/2012 23:00:00,115.03,116.14,113.85,114
02/02/2012 23:00:00,113.76,114.64,112.09,113.15
03/02/2012 23:00:00,113.26,114.68,112.66,114.47
06/02/2012 23:00:00,114.39,114.4,113.03,113.76
07/02/2012 23:00:00,113.78,115.78,112.49,115.43
08/02/2012 23:00:00,115.42,116.74,114.75,115.77
09/02/2012 23:00:00,115.75,116.83,115.31,116.42
10/02/2012 23:00:00,116.54,116.54,113.97,115.67
13/02/2012 23:00:00,115.98,117.52,115.74,117.35
14/02/2012 23:00:00,117.38,118.49,116.93,117.64
15/02/2012 23:00:00,117.55,119.19,117.26,118.56
16/02/2012 23:00:00,118.55,119.34,117.49,119.01
17/02/2012 23:00:00,119,120.63,118.9,120.6
20/02/2012 23:00:00,121.04,122.09,120.99,121.55
21/02/2012 23:00:00,121.55,122.77,120.9,122.24
22/02/2012 23:00:00,122.3,123.01,121.9,122.37
23/02/2012 23:00:00,122.24,125.03,121.74,124.89
24/02/2012 23:00:00,124.95,126.24,124.24,125.99
27/02/2012 23:00:00,125.96,126.06,123.56,124.09
28/02/2012 23:00:00,124.24,125.08,122.59,122.81
29/02/2012 23:00:00,122.75,123.72,121.13,123.15
01/03/2012 23:00:00,123.11,126.84,122.84,125.09
02/03/2012 23:00:00,125.04,125.32,122.09,122.88
05/03/2012 23:00:00,123.04,123.71,121.79,123.39
06/03/2012 23:00:00,123.4,123.63,120.8,121.21
07/03/2012 23:00:00,121.22,122.84,120.64,122.48
08/03/2012 23:00:00,122.53,123.49,122.13,123.12
09/03/2012 23:00:00,123.2,124.49,122.42,123.7
12/03/2012 22:00:00,123.79,123.85,121.67,122.8
13/03/2012 22:00:00,122.84,123.64,121.96,123.09
14/03/2012 22:00:00,122.98,123.31,121.41,121.93
15/03/2012 22:00:00,121.79,122.47,120.07,121.69
16/03/2012 22:00:00,121.73,123.63,121.42,123.51
19/03/2012 22:00:00,123.55,124.47,122.81,124.16
20/03/2012 22:00:00,124.13,124.14,121.47,122.09
21/03/2012 22:00:00,122.1,123.41,121.83,122.69
22/03/2012 22:00:00,122.58,122.89,120.27,121.3
23/03/2012 22:00:00,121.29,124.02,120.93,122.56
26/03/2012 23:00:00,122.56,123.09,121.96,122.89
27/03/2012 23:00:00,122.86,123.5,122.29,122.56
28/03/2012 23:00:00,122.58,122.71,120.44,121.3
29/03/2012 23:00:00,121.35,121.47,117.9,119.12
30/03/2012 23:00:00,119.06,119.92,118.55,118.73
02/04/2012 23:00:00,119.04,121.26,117.83,120.88
03/04/2012 23:00:00,120.81,120.95,119.36,119.85
04/04/2012 23:00:00,119.86,119.89,116.85,117.78
05/04/2012 23:00:00,117.73,119.17,117.14,118.87
09/04/2012 23:00:00,118.3,118.37,116.58,118.06
10/04/2012 23:00:00,118.1,118.73,116.45,116.67
11/04/2012 23:00:00,116.71,118.9,116.61,118.35
12/04/2012 23:00:00,118.32,120.01,118.16,119.46
13/04/2012 23:00:00,119.43,119.67,118.38,118.63
16/04/2012 23:00:00,118.57,119.14,117.57,118.9
17/04/2012 23:00:00,118.92,120.84,118.43,120.05
18/04/2012 23:00:00,119.99,120.28,117.96,118.52
19/04/2012 23:00:00,118.53,118.98,117.45,118.35
20/04/2012 23:00:00,118.38,120,118.18,119.39
23/04/2012 23:00:00,119.14,119.22,117.14,118.4
24/04/2012 23:00:00,118.43,119.42,118.11,119.07
25/04/2012 23:00:00,119.08,119.89,118.43,119.42
26/04/2012 23:00:00,119.28,120.24,119.16,119.61
27/04/2012 23:00:00,119.42,120.32,119.06,120.09
30/04/2012 23:00:00,120.25,120.48,119.2,120.19
01/05/2012 23:00:00,120.21,121.75,119.71,121.32
02/05/2012 23:00:00,121.3,121.37,120.23,120.69
03/05/2012 23:00:00,120.71,120.74,117.68,117.87
04/05/2012 23:00:00,117.91,118.04,112.83,113.83
07/05/2012 23:00:00,113.37,113.56,110.66,113.26
08/05/2012 23:00:00,113.28,113.44,110.84,112.75
09/05/2012 23:00:00,112.7,112.71,110.49,111.76
10/05/2012 23:00:00,111.77,113.01,111.4,112.1
11/05/2012 23:00:00,111.85,112.52,110.91,110.96
14/05/2012 23:00:00,111.11,111.15,108.97,109.37
15/05/2012 23:00:00,109.23,110.8,108.34,108.47
16/05/2012 23:00:00,108.48,109.48,107.13,108.08
17/05/2012 23:00:00,108.09,109.2,107.41,107.95
18/05/2012 23:00:00,108.18,108.2,106.25,106.63
21/05/2012 23:00:00,106.71,108.34,106.12,108.05
22/05/2012 23:00:00,107.87,108.3,106.2,106.59
23/05/2012 23:00:00,106.54,106.72,104.28,105.46
24/05/2012 23:00:00,105.53,106.52,104.81,105.84
25/05/2012 23:00:00,105.79,106.32,105.2,105.75
28/05/2012 23:00:00,106,106.99,105.95,106.15
29/05/2012 23:00:00,106.17,107.21,105.25,105.9
30/05/2012 23:00:00,105.86,105.92,102.27,102.38
31/05/2012 23:00:00,102.55,103.28,100.86,101.52
01/06/2012 23:00:00,101.44,101.59,97.29,98.28
04/06/2012 23:00:00,97.96,99.38,96.21,99.17
05/06/2012 23:00:00,99.14,99.92,98.31,99.2
06/06/2012 23:00:00,99.12,101.27,99.03,100.53
07/06/2012 23:00:00,100.5,102.03,98.43,98.64
08/06/2012 23:00:00,98.63,99.67,97,99.46
11/06/2012 23:00:00,100.72,101.64,96.35,96.45
12/06/2012 23:00:00,96.18,98.72,96.07,98.41
13/06/2012 23:00:00,98.51,99.01,97.15,97.41
14/06/2012 23:00:00,97.44,99.42,97.27,99.37
15/06/2012 23:00:00,99.33,99.8,98.42,99.04
18/06/2012 23:00:00,100.09,100.6,97.04,98.02
19/06/2012 23:00:00,98.11,99.42,97.27,99.01
20/06/2012 23:00:00,99.03,99.39,95.53,95.71
21/06/2012 23:00:00,95.75,95.87,92.72,92.82
22/06/2012 23:00:00,92.78,95.04,92.23,94.78
25/06/2012 23:00:00,94.87,95.35,92.7,93.84
26/06/2012 23:00:00,93.9,94.35,93.03,94.14
27/06/2012 23:00:00,93.98,95.59,93.35,95.21
28/06/2012 23:00:00,95.15,95.51,91.95,93.05
29/06/2012 23:00:00,93.13,100.01,92.95,99.7
02/07/2012 23:00:00,99.32,99.72,96.77,98.32
03/07/2012 23:00:00,98.34,102.71,98,102.35
04/07/2012 23:00:00,102.42,102.44,101.17,101.72
05/07/2012 23:00:00,101.73,103.65,101.17,101.35
06/07/2012 23:00:00,101.4,101.8,98.69,98.71
09/07/2012 23:00:00,98.87,101.15,98.67,100.35
10/07/2012 23:00:00,100.51,100.62,98.32,98.71
11/07/2012 23:00:00,98.68,101.16,98.68,100.84
12/07/2012 23:00:00,100.87,101.04,98.88,100.42
13/07/2012 23:00:00,100.53,102.28,100.25,101.75
16/07/2012 23:00:00,101.8,103.15,101.08,102.88
17/07/2012 23:00:00,102.93,104.13,102.08,103.78
18/07/2012 23:00:00,103.8,104.71,103.26,104.64
19/07/2012 23:00:00,104.72,107.62,104.53,106.95
20/07/2012 23:00:00,106.96,107,105.29,105.98
23/07/2012 23:00:00,105.98,106.01,102.28,102.47
24/07/2012 23:00:00,102.42,103.46,101.8,102.58
25/07/2012 23:00:00,102.57,103.73,101.21,103.34
26/07/2012 23:00:00,103.47,104.84,102.44,103.87
27/07/2012 23:00:00,103.8,104.82,103.5,104.51
30/07/2012 23:00:00,104.51,105.32,103.7,103.9
31/07/2012 23:00:00,104.04,104.67,101.68,102.47
01/08/2012 23:00:00,102.4,103.84,101.88,103.2
02/08/2012 23:00:00,103.24,104,101.29,101.73
03/08/2012 23:00:00,101.63,106.11,101.6,105.72
06/08/2012 23:00:00,105.71,106.7,105,106.46
07/08/2012 23:00:00,106.42,108.79,106.15,107.9
08/08/2012 23:00:00,107.78,109.09,107.19,107.81
09/08/2012 23:00:00,107.8,108.58,107.44,107.84
10/08/2012 23:00:00,107.83,108.24,106.08,107.72
13/08/2012 23:00:00,107.62,108.51,106.42,107.12
14/08/2012 23:00:00,107.08,108.29,106.93,107.67
15/08/2012 23:00:00,107.62,109.27,107.05,108.73
16/08/2012 23:00:00,108.58,110.12,108.3,109.68
17/08/2012 23:00:00,109.6,110.65,109.35,110.55
20/08/2012 23:00:00,110.7,110.89,109.38,110.26
21/08/2012 23:00:00,110.26,111.91,110.12,110.99
22/08/2012 23:00:00,110.9,111.6,110.32,111.48
23/08/2012 23:00:00,111.36,112.35,109.81,110.02
24/08/2012 23:00:00,110.12,111.23,109.47,110.16
27/08/2012 23:00:00,110.73,111.78,108.47,109.82
28/08/2012 23:00:00,109.72,110.6,109.2,110.14
29/08/2012 23:00:00,110.14,110.43,108.82,109.29
30/08/2012 23:00:00,109.36,109.66,108.01,108.82
31/08/2012 23:00:00,108.81,110.98,108.57,110.51
03/09/2012 23:00:00,110.44,111.36,110.07,111.11
04/09/2012 23:00:00,111.02,111.43,109.03,109.66
05/09/2012 23:00:00,109.67,110.05,108.32,109.93
06/09/2012 23:00:00,110.06,111.77,108.66,108.68
07/09/2012 23:00:00,108.76,110.8,108.14,110.4
10/09/2012 23:00:00,110.3,110.69,109.4,110.34
11/09/2012 23:00:00,110.35,111.37,110.14,110.95
12/09/2012 23:00:00,110.91,112.12,110.37,110.93
13/09/2012 23:00:00,110.99,112.64,110.57,112.13
14/09/2012 23:00:00,112.1,114.48,112.05,113.04
17/09/2012 23:00:00,113.21,113.58,108.71,110.45
18/09/2012 23:00:00,110.77,111.29,109.17,109.53
19/09/2012 23:00:00,109.56,110.23,105.28,105.82
20/09/2012 23:00:00,105.8,106.8,104.69,106.78
21/09/2012 23:00:00,106.66,107.57,106.32,106.79
24/09/2012 23:00:00,106.91,106.91,104.79,105.78
25/09/2012 23:00:00,105.84,106.93,104.3,104.53
26/09/2012 23:00:00,104.55,105.07,102.68,103.85
27/09/2012 23:00:00,103.81,106.12,103.61,106.1
28/09/2012 23:00:00,106.08,106.44,105.13,105.77
01/10/2012 23:00:00,105.88,107.06,104.99,106.06
02/10/2012 23:00:00,106.14,106.67,105.38,105.46
03/10/2012 23:00:00,105.37,105.55,101.43,101.71
04/10/2012 23:00:00,101.74,105.57,101.64,105.29
05/10/2012 23:00:00,105.24,105.44,102.74,103.65
08/10/2012 23:00:00,103.58,103.62,101.94,103.41
09/10/2012 23:00:00,103.35,106.64,103.02,105.97
10/10/2012 23:00:00,105.99,107.39,104.75,105.06
11/10/2012 23:00:00,105,106.67,104.82,106.1
12/10/2012 23:00:00,106.14,106.37,104.89,105.34
15/10/2012 23:00:00,105.36,105.93,103.52,105.44
16/10/2012 23:00:00,105.49,106.05,105.03,105.72
17/10/2012 23:00:00,105.81,106.58,105.28,105.74
18/10/2012 23:00:00,105.79,106.32,104.39,105.83
19/10/2012 23:00:00,105.78,106.79,103.49,103.81
22/10/2012 23:00:00,103.35,104.57,101.87,102.42
23/10/2012 23:00:00,102.44,102.59,98.99,99.81
24/10/2012 23:00:00,99.9,100.77,98.24,98.97
25/10/2012 23:00:00,98.95,100.05,98.53,99.35
26/10/2012 23:00:00,99.3,99.67,98.3,99.49
29/10/2012 22:00:00,99.73,99.73,97.96,98.53
30/10/2012 22:00:00,98.61,99.54,98.4,98.84
31/10/2012 22:00:00,99.03,100.49,98.91,99.34
01/11/2012 22:00:00,99.4,100.72,99.22,100.18
02/11/2012 22:00:00,100.21,100.54,97.96,98.12
05/11/2012 23:00:00,97.95,99.2,97.64,99.08
06/11/2012 23:00:00,98.97,102.52,98.72,101.75
07/11/2012 23:00:00,101.72,102.1,97.35,97.86
08/11/2012 23:00:00,97.82,99,97.52,98.31
09/11/2012 23:00:00,98.3,100.07,97.43,99.37
12/11/2012 23:00:00,99.49,99.84,98.57,98.87
13/11/2012 23:00:00,98.89,99.25,97.87,98.62
14/11/2012 23:00:00,98.67,99.95,98.23,99.7
15/11/2012 23:00:00,99.64,100.12,97.97,98.62
16/11/2012 23:00:00,98.67,100.26,98.28,99.98
19/11/2012 23:00:00,100.17,102.67,99.98,102.08
20/11/2012 23:00:00,102.02,102.06,99.04,100.18
21/11/2012 23:00:00,100.15,100.76,99.24,100.53
22/11/2012 23:00:00,100.55,100.64,99.88,99.99
23/11/2012 23:00:00,99.99,101.4,99.58,101.13
26/11/2012 23:00:00,101.08,101.16,100.14,100.66
27/11/2012 23:00:00,100.69,101.12,99.7,100.24
28/11/2012 23:00:00,100.2,100.21,98.23,99.49
29/11/2012 23:00:00,99.44,101.56,99.42,100.6
30/11/2012 23:00:00,100.53,101.86,100.34,101.83
03/12/2012 23:00:00,101.72,103.2,101.53,101.81
04/12/2012 23:00:00,101.8,102.05,100.44,101.27
05/12/2012 23:00:00,101.37,101.92,100.33,100.78
06/12/2012 23:00:00,100.74,101.1,98.55,99.33
07/12/2012 23:00:00,99.26,99.79,98.64,98.88
10/12/2012 23:00:00,98.85,99.65,98.2,98.54
11/12/2012 23:00:00,98.57,99.24,98.08,98.56
12/12/2012 23:00:00,98.56,100.55,98.55,99.65
13/12/2012 23:00:00,99.64,99.84,98.68,98.99
14/12/2012 23:00:00,99,99.79,98.92,99.75
17/12/2012 23:00:00,99.75,100.58,99.35,100.32
18/12/2012 23:00:00,100.34,101.03,100.08,100.77
19/12/2012 23:00:00,100.79,102.73,100.66,102.07
20/12/2012 23:00:00,102.09,102.94,101.66,102.4
21/12/2012 23:00:00,102.42,102.47,100.36,101.29
24/12/2012 23:00:00,101,101.26,100.6,101.23
26/12/2012 23:00:00,101.02,103.7,100.99,103.5
27/12/2012 23:00:00,103.4,103.84,102.45,103.55
28/12/2012 23:00:00,103.55,103.89,102.72,103.1
31/12/2012 23:00:00,102.81,104.39,102.4,104.15
02/01/2013 23:00:00,104.18,106.27,103.96,105.36
03/01/2013 23:00:00,105.31,105.7,104.89,105.29
04/01/2013 23:00:00,105.26,105.56,103.92,105.48
07/01/2013 23:00:00,105.61,105.75,104.82,105.69
08/01/2013 23:00:00,105.72,106.2,105.07,105.55
09/01/2013 23:00:00,105.55,106.05,105.08,105.58
10/01/2013 23:00:00,105.59,107.1,105.48,106.29
11/01/2013 23:00:00,106.27,106.53,105.05,106.1
14/01/2013 23:00:00,106.14,106.69,105.35,106.6
15/01/2013 23:00:00,106.6,106.84,105.62,105.82
16/01/2013 23:00:00,105.8,106.76,105.5,106.61
17/01/2013 23:00:00,106.59,108.44,106.2,107.63
18/01/2013 23:00:00,107.6,108.08,107.31,107.76
21/01/2013 23:00:00,107.66,107.92,107.47,107.84
22/01/2013 23:00:00,107.8,108.84,107.42,108.62
23/01/2013 23:00:00,108.71,108.87,106.9,107.48
24/01/2013 23:00:00,107.45,108.63,107.07,107.93
25/01/2013 23:00:00,107.9,108.51,107.38,107.98
28/01/2013 23:00:00,107.99,108.76,107.42,108.47
29/01/2013 23:00:00,108.41,109.77,108.24,109.27
30/01/2013 23:00:00,109.27,110.19,109.27,109.96
31/01/2013 23:00:00,109.91,109.99,108.79,109.36
01/02/2013 23:00:00,109.37,110.1,108.46,109.51
04/02/2013 23:00:00,109.67,109.71,107.84,108.08
05/02/2013 23:00:00,108.08,109.02,107.86,108.62
06/02/2013 23:00:00,108.59,108.94,106.99,108.73
07/02/2013 23:00:00,108.81,109.16,107.49,107.82
08/02/2013 23:00:00,107.87,108.52,107.22,107.72
11/02/2013 23:00:00,107.74,109.04,106.92,108.95
12/02/2013 23:00:00,108.91,109.74,108.63,109.45
13/02/2013 23:00:00,109.54,110.06,108.58,109.13
14/02/2013 23:00:00,109.12,109.66,108.72,109.32
15/02/2013 23:00:00,109.29,109.42,107.16,107.92
18/02/2013 23:00:00,107.79,107.89,107.14,107.36
19/02/2013 23:00:00,107.37,108.58,107.2,108.51
20/02/2013 23:00:00,108.5,108.89,105.61,106.19
21/02/2013 23:00:00,106.12,106.32,104.03,104.37
22/02/2013 23:00:00,104.36,104.88,103.84,104.73
25/02/2013 23:00:00,104.63,105.86,103.47,103.49
26/02/2013 23:00:00,103.32,104.84,103.32,104.05
27/02/2013 23:00:00,104.12,104.77,103.58,104.25
28/02/2013 23:00:00,104.29,104.58,102.97,103.17
01/03/2013 23:00:00,103.16,103.37,101.44,102.32
04/03/2013 23:00:00,102.11,102.31,100.73,101.67
05/03/2013 23:00:00,101.63,102.39,101.42,102.16
06/03/2013 23:00:00,102.23,102.57,100.95,101.82
07/03/2013 23:00:00,101.82,103.13,101.62,102.85
08/03/2013 23:00:00,102.82,103.43,102.23,103.26
11/03/2013 22:00:00,103.23,103.55,102.29,103.39
12/03/2013 22:00:00,103.34,104.87,103,104.02
13/03/2013 22:00:00,104.02,104.8,103.31,103.88
14/03/2013 22:00:00,103.91,104.65,103.41,104.59
15/03/2013 22:00:00,104.55,105.24,104.4,104.94
18/03/2013 22:00:00,104.65,105.33,103.17,105.25
19/03/2013 22:00:00,105.25,105.5,103.39,103.49
20/03/2013 22:00:00,103.45,104.63,103.45,104.43
21/03/2013 22:00:00,104.43,104.56,102.87,103.49
22/03/2013 22:00:00,103.36,104.97,103.36,104.89
25/03/2013 22:00:00,104.75,106.68,104.73,105.69
26/03/2013 22:00:00,105.78,107.48,105.7,107.23
27/03/2013 22:00:00,107.21,107.87,106.61,107.68
28/03/2013 22:00:00,107.71,108.38,107.29,108.14
01/04/2013 23:00:00,108.39,108.83,106.95,107.95
02/04/2013 23:00:00,108.03,108.47,106.94,107.88
03/04/2013 23:00:00,107.96,107.99,105.21,105.6
04/04/2013 23:00:00,105.53,105.87,103.15,104.4
05/04/2013 23:00:00,104.39,104.6,102.94,104.05
08/04/2013 23:00:00,104.05,104.78,103.49,104.58
09/04/2013 23:00:00,104.52,105.51,103.89,104.99
10/04/2013 23:00:00,104.99,105.85,104.43,105.62
11/04/2013 23:00:00,105.59,105.67,104.09,104.5
12/04/2013 23:00:00,104.52,104.55,101.3,101.88
15/04/2013 23:00:00,101.98,102.01,98.23,98.53
16/04/2013 23:00:00,98.45,99.99,97.09,99.91
17/04/2013 23:00:00,99.83,100.12,97.09,97.47
18/04/2013 23:00:00,97.34,99.49,96.64,99.26
19/04/2013 23:00:00,99.38,99.8,98.56,98.98
22/04/2013 23:00:00,98.94,100.22,98.43,100.03
23/04/2013 23:00:00,100.02,100.19,98.54,100.14
24/04/2013 23:00:00,100.34,102.43,99.95,102.39
25/04/2013 23:00:00,102.32,104.61,101.85,104.05
26/04/2013 23:00:00,103.98,104.32,102.8,103.63
29/04/2013 23:00:00,103.44,105.43,103.17,105.21
30/04/2013 23:00:00,105.16,105.36,103.6,103.74
01/05/2013 23:00:00,103.82,104,100.85,101.72
02/05/2013 23:00:00,101.74,104.99,101.39,104.79
03/05/2013 23:00:00,104.73,106.78,104.3,106.23
06/05/2013 23:00:00,106.32,107.91,105.59,106.58
07/05/2013 23:00:00,106.53,107,105.66,106.29
08/05/2013 23:00:00,106.3,107.51,105.98,107.4
09/05/2013 23:00:00,107.34,107.51,106.09,106.82
10/05/2013 23:00:00,106.9,106.98,104.11,106.68
13/05/2013 23:00:00,106.5,106.55,105.21,105.72
14/05/2013 23:00:00,105.67,106.4,104.59,104.92
15/05/2013 23:00:00,104.87,105.18,102.87,105.13
16/05/2013 23:00:00,105.08,106.31,103.97,105.88
17/05/2013 23:00:00,105.91,107.19,105.51,106.64
20/05/2013 23:00:00,106.7,107.8,105.92,107.36
21/05/2013 23:00:00,107.34,107.67,106.17,106.41
22/05/2013 23:00:00,106.35,106.64,104.46,104.54
23/05/2013 23:00:00,104.63,104.91,102.66,104.8
24/05/2013 23:00:00,104.82,104.84,103.49,104.29
27/05/2013 23:00:00,104.34,104.34,103.68,104.1
28/05/2013 23:00:00,104.07,106.37,103.99,105.57
29/05/2013 23:00:00,105.5,105.67,103.28,103.3
30/05/2013 23:00:00,103.34,104.44,102.1,104.06
31/05/2013 23:00:00,104.09,104.3,102.01,102.1
03/06/2013 23:00:00,102.18,104.15,101.71,103.74
04/06/2013 23:00:00,103.8,104.86,102.83,104.28
05/06/2013 23:00:00,104.31,104.93,103.86,104.22
06/06/2013 23:00:00,104.15,105.77,104.14,105.2
07/06/2013 23:00:00,105.17,106.84,104.17,106.64
10/06/2013 23:00:00,106.54,106.7,105.64,106.2
11/06/2013 23:00:00,106.21,106.36,104.49,105.36
12/06/2013 23:00:00,105.34,106.9,104.91,106.24
13/06/2013 23:00:00,106.22,107.37,105.47,107.18
14/06/2013 23:00:00,107.09,108.7,106.87,108.28
17/06/2013 23:00:00,108.3,109.19,107.83,108.36
18/06/2013 23:00:00,108.34,109.05,107.83,109.03
19/06/2013 23:00:00,109.01,109.39,107.96,108.31
20/06/2013 23:00:00,108.38,108.4,104.81,105.16
21/06/2013 23:00:00,105.14,106.02,103.3,104.05
24/06/2013 23:00:00,104.03,105.77,102.85,105.06
25/06/2013 23:00:00,105.2,106.35,104.77,105.41
26/06/2013 23:00:00,105.35,105.88,103.86,105.62
27/06/2013 23:00:00,105.7,107.59,105.53,107.03
28/06/2013 23:00:00,106.99,108,106.51,106.63
01/07/2013 23:00:00,106.76,108.46,106.25,108.26
02/07/2013 23:00:00,108.24,110.05,107.96,109.77
03/07/2013 23:00:00,109.79,112.36,109.77,111.4
04/07/2013 23:00:00,111.27,111.67,110.89,111.3
05/07/2013 23:00:00,111.28,113.67,111.08,113.66
08/07/2013 23:00:00,114.13,114.3,112.31,113.11
09/07/2013 23:00:00,113.18,114.94,112.49,114.73
10/07/2013 23:00:00,114.75,116.84,114.39,116.31
11/07/2013 23:00:00,116.33,117.63,114.49,114.81
12/07/2013 23:00:00,114.76,116.38,114.54,116.33
15/07/2013 23:00:00,116.23,116.81,114.83,116.62
16/07/2013 23:00:00,116.62,117.36,115.84,115.97
17/07/2013 23:00:00,115.96,116.78,115.29,116.74
18/07/2013 23:00:00,116.66,118.5,116.24,118.24
19/07/2013 23:00:00,118.17,119.24,117.22,118.54
22/07/2013 23:00:00,118.38,118.91,116.79,117.31
23/07/2013 23:00:00,117.31,117.75,115.77,117.71
24/07/2013 23:00:00,117.67,117.83,115.1,115.62
25/07/2013 23:00:00,115.68,116.18,114.39,115.92
26/07/2013 23:00:00,115.87,115.94,114.21,114.95
29/07/2013 23:00:00,114.92,115.68,114.18,114.85
30/07/2013 23:00:00,114.83,114.85,112.98,113.46
31/07/2013 23:00:00,113.46,115.73,113.24,115.68
01/08/2013 23:00:00,115.57,118.37,115.41,118.09
02/08/2013 23:00:00,118.11,119.13,116.76,117.14
05/08/2013 23:00:00,117.15,118,116.01,116.8
06/08/2013 23:00:00,116.79,117.58,115.17,116.01
07/08/2013 23:00:00,115.99,116.08,114.41,114.55
